ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775557440.937,412,,2023024,2023024,61597740,145146296,,,
1775557467.620,413,,2023440,2023440,61597748,145146296,,,
1775557493.999,414,,2023440,2023440,61597756,145146296,,,
1775557519.153,415,,2023440,2023440,61597764,145146296,,,
1775557545.107,416,,2023440,2023440,61597772,145146296,,,
1775557571.886,417,,2023440,2023440,61597780,145146296,,,
1775557598.667,418,,2024268,2024268,61597788,145146296,,,
1775557625.202,419,,2024268,2024268,61597796,145146296,,,
1775557651.810,420,,2024268,2024268,61597804,145146296,,,
1775557677.211,421,,2024268,2024268,61597812,145146296,,,
1775557705.559,422,,2024268,2024268,61597820,145146296,,,
1775557734.414,423,,2024268,2024268,61597828,145146296,,,
1775557763.356,424,,2024268,2024268,61597836,145146296,,,
1775557792.163,425,,2024268,2024268,61597844,145146296,,,
1775557818.451,426,,2024280,2024280,61597852,145146296,,,
1775557840.389,427,,2024280,2024280,61597860,145146296,,,
1775557853.646,0,,1698944,1726396,58420520,132913732,,,
1775557867.318,1,,1710532,1726396,58420528,132913732,,,
1775557868.081,428,,2024288,2024288,61597868,145146296,,,
1775557880.729,2,,1715416,1726396,58420536,132913732,,,
1775557894.000,3,,1720084,1726396,58420540,132913732,,,
1775557896.422,429,,2024288,2024288,61597876,145146296,,,
1775557907.279,4,,1725636,1726396,58420544,132913732,,,
1775557920.544,5,,1732376,1732376,58420548,132913732,,,
1775557924.912,430,,2024288,2024288,61597884,145146296,,,
1775557934.006,6,,1734592,1734592,58420552,132913732,,,
1775557947.454,7,,1737940,1737940,58420556,132913732,,,
1775557953.322,431,,2025120,2025120,61597892,145146296,,,
1775557960.535,8,,1741900,1741900,58420564,132913732,,,
1775557973.773,9,,1745616,1745616,58420568,132913732,,,
1775557981.225,432,,2025120,2025120,61597900,145146296,,,
1775558006.557,433,,2025120,2025216,61597908,145146296,,,
1775558035.247,434,,2025120,2025216,61597916,145146296,,,
1775558063.865,435,,2025352,2025352,61597924,145146296,,,
1775558092.442,436,,2025352,2025352,61597932,145146296,,,
1775558121.159,437,,2025352,2025352,61597940,145146296,,,
1775558147.601,438,,2025352,2025352,61597948,145146296,,,
1775558174.279,439,,2025352,2025352,61597956,145146296,,,
1775558203.032,440,,2025352,2025352,61597964,145146296,,,
1775558231.406,441,,2025356,2025356,61597972,145146296,,,
1775558259.812,442,,2026596,2026596,61597980,145146296,,,
1775558288.109,443,,2026600,2026600,61597988,145146296,,,
1775558313.328,444,,2026600,2026600,61597996,145146296,,,
1775558341.340,445,,2026600,2026600,61598004,145146296,,,
1775558369.653,446,,2027004,2027004,61598012,145146296,,,
1775558398.151,447,,2027420,2027420,61598020,145146296,,,
1775558426.583,448,,2027420,2027420,61598028,145146296,,,
1775558453.669,449,,2027420,2027420,61598036,145146296,,,
1775558480.167,450,,2027444,2027444,61598044,145146296,,,
1775558508.328,451,,2027444,2027444,61598052,145146296,,,
1775558536.714,452,,2027444,2027444,61598060,145146296,,,
1775558565.024,453,,2027448,2027448,61598068,145146296,,,
1775558593.458,454,,2027612,2027612,61598076,145146296,,,
1775558619.226,455,,2027616,2027616,61598084,145146296,,,
1775558646.823,456,,2027616,2027616,61598092,145146296,,,
1775558675.120,457,,2027616,2027616,61598100,145146296,,,
1775558703.470,458,,2027616,2027616,61598108,145146296,,,
1775558731.786,459,,2027616,2027616,61598116,145146296,,,
